"ZIP","SizeRank","RegionName","RegionType","StateName","State","City","Metro","CountyName","X2015.03.31","X2015.04.30","X2015.05.31","X2015.06.30","X2015.07.31","X2015.08.31","X2015.09.30","X2015.10.31","X2015.11.30","X2015.12.31","X2016.01.31","X2016.02.29","X2016.03.31","X2016.04.30","X2016.05.31","X2016.06.30","X2016.07.31","X2016.08.31","X2016.09.30","X2016.10.31","X2016.11.30","X2016.12.31","X2017.01.31","X2017.02.28","X2017.03.31","X2017.04.30","X2017.05.31","X2017.06.30","X2017.07.31","X2017.08.31","X2017.09.30","X2017.10.31","X2017.11.30","X2017.12.31","X2018.01.31","X2018.02.28","X2018.03.31","X2018.04.30","X2018.05.31","X2018.06.30","X2018.07.31","X2018.08.31","X2018.09.30","X2018.10.31","X2018.11.30","X2018.12.31","X2019.01.31","X2019.02.28","X2019.03.31","X2019.04.30","X2019.05.31","X2019.06.30","X2019.07.31","X2019.08.31","X2019.09.30","X2019.10.31","X2019.11.30","X2019.12.31","X2020.01.31","X2020.02.29","X2020.03.31","X2020.04.30","X2020.05.31","X2020.06.30","X2020.07.31","X2020.08.31","X2020.09.30","X2020.10.31","X2020.11.30","X2020.12.31","X2021.01.31","X2021.02.28","X2021.03.31","X2021.04.30","X2021.05.31","X2021.06.30","X2021.07.31","X2021.08.31","X2021.09.30","X2021.10.31","X2021.11.30","X2021.12.31","X2022.01.31","X2022.02.28","X2022.03.31","X2022.04.30","X2022.05.31","X2022.06.30","X2022.07.31","X2022.08.31","X2022.09.30","X2022.10.31","X2022.11.30","X2022.12.31","X2023.01.31"
91940,0,77449,"zip","TX","TX","","Houston-The Woodlands-Sugar Land, TX","Harris County",1328.45669424657,1342.56688302356,1349.97223510374,1363.97320257793,1373.04958461905,1382.83212196823,1379.65042076574,1377.85170065567,1376.90950510113,1378.64670236176,1372.87703326437,1368.83619924994,1372.89084971572,1381.51486810316,1387.91746754174,1381.36205978514,1375.43055171769,1375.86526354495,1375.19142557887,1379.55923003807,1370.60321257726,1363.13288961083,1353.39753235058,1356.83266175987,1367.49291440913,1375.83264352048,1379.36363164588,1378.5504628049,1386.19715769061,1387.2138216973,1399.99628969784,1397.58086180046,1404.54395945066,1401.35504588521,1411.50884124031,1417.40770203401,1422.93671034055,1427.77467654064,1432.77602474391,1441.99730220164,1447.04382194302,1451.82186244341,1446.2822969336,1441.98141804331,1443.11298316751,1441.82474387304,1435.15810454947,1430.51170490307,1434.26683422355,1440.81563394169,1448.01441020954,1454.48055678965,1464.79385060666,1464.07183533805,1466.05924751939,1461.81312932603,1460.30672533945,1455.74753205107,1460.57996046792,1467.13702646361,1476.95499010417,1479.60447279887,1465.12222473377,1467.10659313726,1471.55061099001,1496.16095018374,1501.65729461851,1506.62229392981,1518.85576981158,1540.23846130319,1551.65369979359,1557.64475745569,1568.42344429919,1588.47212491673,1638.89382605297,1680.74142841649,1734.87286766436,1743.61432716508,1754.73123802328,1751.53844271607,1761.55066398352,1772.42930146314,1777.53678954497,1811.11671178786,1827.1240968368,1849.71748032423,1831.47399100816,1838.86946231968,1882.31641978175,1926.35144321588,1921.75098029995,1898.74565844742,1863.4676452889,1860.01051501633,1852.40569561158
91982,1,77494,"zip","TX","TX","","Houston-The Woodlands-Sugar Land, TX","Fort Bend County",1559.88911630323,1561.69093075439,1574.02647625804,1581.50785228424,1588.1629384168,1598.28802426323,1589.30640448009,1576.63822116469,1558.20941499308,1545.8225992864,1538.93507317322,1530.72094475547,1530.07080055085,1526.17055281553,1521.17140532591,1525.44519689841,1524.20211708321,1524.12200035213,1511.30246574349,1499.69090370541,1472.42649032238,1460.9825049501,1459.77431444318,1481.5117823692,1495.50455500557,1511.73892474387,1517.81208667089,1525.97663546014,1517.25482934986,1506.16260691758,1503.75214813663,1514.02615363725,1530.97685645362,1538.02488518083,1545.83701687122,1551.97867187197,1551.21460452446,1547.81472222379,1544.97763171071,1552.01021645443,1552.97811135134,1549.37378150979,1530.32752635698,1527.16050039886,1527.91663971142,1539.82315508507,1542.01629161341,1545.99750534735,1550.58059029704,1553.01580812111,1556.34985071383,1561.47818438161,1566.07185654755,1576.08375532793,1566.76491047001,1570.90581035463,1560.86207050333,1566.04218791955,1555.75011205175,1557.67734973703,1561.72244585188,1574.47418543528,1567.8541499243,1566.47853683183,1564.19580856671,1574.64564884314,1588.90777277168,1585.57924716833,1599.14659402157,1595.59029888407,1602.37037167955,1591.76094985111,1594.43603992508,1618.65423039014,1655.44700094229,1713.31730762672,1761.8159621489,1800.90931534798,1813.83017095718,1828.93023393411,1847.36167656031,1853.62951821685,1846.09136594222,1848.17792712075,1852.35084352552,1875.81881006773,1888.48104336585,1912.70797565584,1938.0084503283,1947.65601417201,1952.89683737036,1931.67624463579,1913.12013244455,1910.07128064402,1938.35044597136
93144,2,79936,"zip","TX","TX","El Paso","El Paso, TX","El Paso County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1169.51642412511,1171.28232118923,1177.69535460192,1182.53999046237,1217.87229393113,1255.78916342141,1254.41830933444,1272.91892138608,1267.71079300278,1290.12076703151,1300.08443071621,1288.99415805901,1297.76663734585,1312.68888049242,1359.85135883098,1393.90899059694,1405.96550304181,1382.43840648532,1393.76952406513,1400.40192254772,1438.35978835979
62093,4,11385,"zip","NY","NY","New York","New York-Newark-Jersey City, NY-NJ-PA","Queens County",2155.30103699969,2193.19960322502,2219.17679139693,2241.69700821461,2251.09408415739,2262.8545064512,2290.68142916142,2287.73244644011,2282.27554165749,2280.47627935255,2280.2876160384,2320.1678182995,2345.73577132157,2379.1900566508,2361.92889112386,2354.72299412756,2361.11352131894,2378.11310492052,2385.40393553552,2398.40199183488,2362.80372802082,2355.09613020475,2329.49761799397,2343.65466350495,2358.14059820687,2360.64444559772,2363.73692553756,2363.0263655852,2394.44884346919,2427.85733225054,2437.59375899567,2422.19004293574,2401.73863609327,2397.12824984847,2379.29260195989,2379.83661400628,2366.91858176573,2388.06960527056,2392.38596400738,2405.55717054721,2416.04771928672,2432.597953889,2453.80401642012,2474.89970813407,2460.40947215915,2448.49226408044,2447.13505448987,2471.38484103536,2476.86234487828,2472.0318547542,2465.49962846017,2484.86813793726,2504.8469363071,2527.08579010623,2530.42613682051,2527.51098460484,2539.0677620358,2540.19807254385,2528.23989758871,2523.73013524905,2528.49948686111,2533.60731023319,2558.17674705645,2538.8007130937,2533.39904076779,2485.29979780072,2467.5235539033,2432.84691053907,2390.00490469779,2382.44199209342,2380.5278023575,2368.50337696211,2347.8477488502,2337.12718924753,2368.56297064541,2407.05675401954,2450.21968518354,2489.64874008026,2532.87387536234,2588.39445032522,2605.68126413537,2632.7575313322,2626.57269832591,2656.08102335705,2678.43610499406,2743.73920210586,2804.8110283025,2903.24667591354,2980.60743967044,3053.12724524695,3058.23515460235,3056.74858723583,3027.27242842194,2974.36006876166,2922.22604938272
91733,7,77084,"zip","TX","TX","Houston","Houston-The Woodlands-Sugar Land, TX","Harris County",1272.69393475336,1285.90574801459,1289.83543546069,1297.43862970066,1299.86110683298,1310.85978038505,1316.67629332786,1311.49857445293,1305.51824346041,1300.84548759368,1302.13501324895,1304.82973272873,1304.20440216106,1306.84269501128,1306.07148102465,1299.91831975342,1304.22764737187,1310.12680062679,1311.94255153904,1306.25862821501,1299.11204426335,1301.63778276414,1301.22518038383,1294.38417284659,1296.24824268717,1304.46137500753,1316.32475074456,1321.95198677294,1325.1195454386,1327.49228977603,1347.87540707675,1363.23056669034,1377.88275874334,1362.65202793715,1354.50886273387,1347.92058340371,1345.81385123276,1355.47937938548,1360.94274341558,1373.44074435786,1365.4814499817,1372.57230654068,1391.59620272144,1393.83831441023,1401.46827537401,1381.99639966305,1386.47168622211,1368.28370461261,1380.59545508996,1389.60557185727,1416.87394728847,1416.43504103859,1421.59930892791,1413.48552957374,1411.12403318192,1405.05203422878,1404.56106405961,1408.03375112581,1407.90462147502,1417.73567503536,1425.71702098204,1436.15346821548,1435.22312275885,1437.38697495645,1437.09123136838,1439.93319741163,1446.11000675618,1445.12958421021,1447.86683332887,1450.4890100803,1460.12406095994,1469.39459106975,1477.05449107531,1493.34808291398,1514.50552990479,1549.26575412524,1595.57780212504,1646.22220362527,1693.58527860145,1690.76808886472,1689.62554292247,1695.38016273629,1715.07580270357,1721.24519396544,1706.75288553524,1716.72768923935,1736.64127144819,1771.44380988658,1793.22893668517,1775.38256508693,1757.90954746511,1742.41412911182,1757.07898788459,1748.84663903912,1748.96593406593
62046,11,11236,"zip","NY","NY","New York","New York-Newark-Jersey City, NY-NJ-PA","Kings County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926.73165140914,1773.7771062341,1870.86020531038,1779.96266870552,2000.9548510805,2107.99880198536,2347.64443492954,2437.88292556584,2452.73886485155,2427.63114836588,2306.94444444444
62019,14,11208,"zip","NY","NY","New York","New York-Newark-Jersey City, NY-NJ-PA","Kings County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.71410866427,2003.77529769362,1932.17468796219,1991.26447143631,1999.10584195378,2107.75278844922,2109.9718623562,2158.69638269062,2154.1256458672,2126.62415435219,2074.95312667347,2052.00573951109,2121.56574011241,2101.77397371983,2148.05059158747,2182.82030737475,2359.98352346169,2431.64968717934,2409.60751711475,2431.4151900694,2476.59801138734,2497.05739085238,2465.62830425376,2432.90763119173,2467.0492044741,2544.41685292584,2591.59810677496,2658.98611111111
61807,15,10467,"zip","NY","NY","New York","New York-Newark-Jersey City, NY-NJ-PA","Bronx County",1383.92351870849,1380.87560950242,1414.30559315197,1451.99610033784,1480.0805475281,1505.18695335247,1488.11361780351,1492.47269998475,1443.59197486522,1461.30894924436,1441.63174067604,1447.85665155971,1455.15972825143,1477.00093087744,1520.00759622328,1542.86422539167,1556.14051792323,1544.6169339988,1538.96499025526,1537.1698638196,1544.16960491772,1555.6356084936,1579.9859571185,1615.56181504944,1623.9110943039,1623.4190292657,1630.57794500392,1667.10896518932,1684.45868610332,1654.46119562188,1609.04144230245,1605.42930706908,1622.01592190478,1633.07466940923,1636.12173850071,1647.93234100062,1677.05822073398,1691.90109600372,1711.95428449903,1725.65701442943,1727.75315746318,1742.13954562868,1764.21769588963,1796.48750375192,1795.985810514,1774.40839265869,1776.69762448775,1777.26857503428,1780.09359481275,1768.18668461558,1740.012552323,1740.30450537687,1749.17667634514,1773.05140204698,1799.61850959051,1833.86552834201,1839.09655209336,1816.69465250795,1821.12686918729,1804.04319809477,1797.85702045049,1801.10050910483,1836.31895951012,1860.97718415551,1867.18772320713,1866.01845144019,1911.11305180293,1940.32171495773,1971.44148122911,1911.71887093916,1871.1093277975,1830.22889914931,1866.795338107,1874.97242815053,1924.49990502078,1924.51007722141,1923.76127293393,1921.9816140301,1937.09562565664,1931.94990307542,1890.38382994263,1842.0967639533,1826.506431336,1890.8314615314,1970.92608805725,2043.52305377237,2005.71612214832,1961.14276200246,2016.89700071178,2098.75407880963,2143.43268358215,2085.88522944197,2039.90547806388,2063.06486697332,1974.01785714286
62037,16,11226,"zip","NY","NY","New York","New York-Newark-Jersey City, NY-NJ-PA","Kings County",1983.45186020069,2008.60556218825,2021.27734977457,2018.70836755815,2021.85372028544,2025.78947681665,2049.33087253571,2084.30472528927,2095.2301925523,2075.97059400293,2068.42608851322,2072.83516813501,2085.64367615856,2086.71450541317,2109.46352900859,2143.95394357878,2182.61302582376,2196.43646958451,2180.38030336388,2153.65677110795,2159.29704466662,2167.37761502337,2174.67340032721,2158.87786475402,2171.64080154946,2177.58313389538,2194.5018644583,2183.41688700282,2209.82567743072,2216.34178263646,2231.43442047037,2197.57386571481,2166.0554088483,2150.33991093817,2153.54195324597,2177.29463457697,2196.02711111781,2231.62924158565,2251.92069635832,2267.13812161206,2273.94705134431,2291.98255366662,2298.76151905152,2285.20348097585,2261.52939381017,2251.63654114905,2245.42116268506,2238.73605848116,2257.98097807983,2266.21760804558,2300.52314475765,2296.83669645492,2319.70995161146,2328.23098806136,2340.57134430635,2339.0920662342,2316.60552875645,2298.36725920822,2300.04069788894,2298.20112842322,2335.05485214751,2322.64640237602,2335.78454154068,2311.58667070968,2324.43269934802,2304.76603695503,2275.51085890273,2232.70282245581,2197.59981614527,2158.73067499324,2123.50383322818,2125.16645291144,2147.30500379208,2185.29100703245,2218.84201782101,2248.75379203588,2296.33181223733,2313.51655270357,2340.10677341358,2326.89443099522,2329.94030553031,2322.93791299443,2352.17179900327,2389.18248934756,2423.48464968972,2477.67002910927,2526.03367545757,2587.32431784136,2614.8965600833,2613.46697539078,2627.07585197649,2622.10070293466,2625.39840835142,2578.40096795159,2575.15207663705
92593,17,78660,"zip","TX","TX","Pflugerville","Austin-Round Rock-Georgetown, TX","Travis County",1243.8687002274,1231.56321543557,1240.92562117348,1265.51105946561,1287.91361155735,1288.7957311703,1291.19742625087,1288.56979404484,1290.70679208635,1291.67138596243,1300.50493753483,1295.15378030459,NA,1308.54661525693,1323.7188002518,1333.41644949554,1343.06323815124,1342.62891122149,1334.70292352033,1340.18490194259,1345.0432016299,1334.7041316416,1318.41995915834,1314.33142154434,1329.64789917194,1344.22711176739,1346.13030998451,1353.89570488387,1349.5778147063,1359.23267206727,1357.8973524037,1363.49359205907,1361.4729014955,1354.38635263611,1343.49247774039,1351.91631558214,1361.82644205478,1378.78881894147,1383.39634150077,1393.82760520589,1393.46774295645,1393.47879214204,1392.61241007943,1395.34650887569,1400.23533101895,1398.52821403656,1400.17135899247,1394.2839614452,1396.31882268073,1404.99152466804,1416.10904048592,1425.58327527264,1432.22638472003,1438.41638270441,1442.19113948607,1439.57488553399,1432.03696108919,1440.10570133892,1441.93000297641,1453.66602386938,1458.09447087368,1460.50864260021,1459.04344013111,1445.83925494314,1449.3239744351,1470.4047630884,1481.65038265251,1484.0761808273,1469.19228383608,1473.05354357497,1481.34733536566,1479.94750819777,1494.9376563628,1522.78571215314,1579.82300836072,1630.58995151439,1679.57513794533,1737.42887854624,1764.87899877695,1792.81353726349,1790.95996316882,1804.0064595062,1810.94331201374,1814.25420701149,1831.67520554323,1829.78551974523,1862.5264129883,1884.06199935717,1912.72384451517,1899.40281067695,1891.95798197822,1884.5005126697,1885.4195343934,1870.17853438147,1877.86666666667
62085,27,11373,"zip","NY","NY","New York","New York-Newark-Jersey City, NY-NJ-PA","Queens County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873.55599449189,1878.27000283605,1909.78287124006,1911.19627100547,1923.22471572199,1932.35341074946,1905.79184966765,1911.66047053046,1889.97924366344,1903.33599872425,1981.26001240748,1997.30779437136,2022.46825079667,2028.8261340613,2107.29507519122,2182.28321554715,2168.53961476379,2151.59102265625,2154.83800563634,2161.38698727696,2192.01319960734,2223.16666666667
62044,30,11234,"zip","NY","NY","New York","New York-Newark-Jersey City, NY-NJ-PA","Kings County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2447.13552047008,2470.20153264554,2392.00286880618,2347.9094145539,2399.02542383682,2524.80852596698,2655.22583505613,2556.83848923862,2539.80227605547,2364.34971802411,2478.52393845509,2397.90476190476
62031,31,11220,"zip","NY","NY","New York","New York-Newark-Jersey City, NY-NJ-PA","Kings County",1548.0279071275,1587.3418415768,1601.00435305547,1651.04392984118,1637.89180546335,1662.91143921203,1665.93703900917,1662.34906645525,1667.70610535552,1623.79426689105,1625.84565777491,1606.29289823076,1648.04939542794,1674.30248952114,1683.64199697824,1697.23238981272,1696.34146802224,1725.79622280224,1718.27786399363,1687.90710699699,1691.1741850705,1666.6580936488,1730.46126028477,1716.51232368307,1773.37133101797,1734.63300971211,1757.04845851301,1749.03421656725,1818.16131902703,1828.71357135061,1845.583215181,1852.1914046136,1841.25189219073,1830.86590390224,1817.57397316755,1841.70129165795,1870.8775380464,1864.17764348572,1872.21218803434,1867.7418893556,1871.95653374444,1877.78252429194,1861.06218091435,1860.87014780241,1856.10744452483,1842.31457295909,1825.01655276299,1832.89544066764,1869.23062809184,1903.67827333582,1914.46549736037,1925.09480088424,1916.82891504189,1922.3654243385,1932.04352766062,1902.90168953975,1854.84671866501,1838.62603013663,1871.28864547875,1907.98550131006,1951.63782739706,1984.00977400509,1974.77141825222,1959.26612965904,1929.46593348876,1949.53366831937,1914.13656916367,1886.70251657501,1877.25749183661,1867.47863857984,1866.10094805716,1860.13574907432,1859.15774350293,1877.04552365864,1871.3153266322,1908.55198533415,1897.12575214717,1937.33430273767,1956.72171469968,1974.73416019685,1948.66951984716,1932.40339255194,1987.50040486732,2066.09465815592,2112.38039274514,2109.35578719128,2100.84507088494,2040.01357157975,2077.86152652539,2126.62296130296,2212.89725004284,2241.62125665522,2193.74875733072,2181.06621248458,2177.93333333333
90654,34,75052,"zip","TX","TX","Grand Prairie","Dallas-Fort Worth-Arlington, TX","Dallas County",1092.75618861312,1103.1197706743,1107.95591707726,1122.37241778288,1130.54318399164,1129.38925153368,1128.54927742205,1126.69829905427,1134.58242072655,1137.68891197314,1136.6176391277,1136.32591340068,1151.62393952463,1172.74678908826,1186.15478503895,1188.91312267676,1198.13904007293,1204.36716717021,1202.22831379488,1196.19360471141,1189.27875085075,1192.12973298492,1192.2832989204,1191.89459232498,1207.24864598088,1218.50907746299,1234.36597056925,1239.26420410526,1243.8185162067,1251.06876029544,1249.63767742518,1258.75215417982,1256.37228297416,1259.1891762467,1254.76305253288,1255.16192139048,1260.80194717462,1264.01218489961,1274.86489620138,1288.24235504088,1301.48500970082,1316.60051451557,1325.74677837248,1323.71414282381,1312.86479645596,1296.25989577328,1298.69949468081,1306.33333791271,1317.01695071866,1314.21987640504,1314.3151317102,1326.19378080069,1344.40312568506,1349.2518489147,1344.21381951554,1345.89275802674,1343.12598458202,1346.7220569985,1336.62370821827,1345.53387009408,1344.16620651452,1349.84586564316,1345.41639920237,1347.17960920458,1364.67526137783,1384.88782291304,1400.23467063953,1397.67421489357,1393.19096625043,1390.30308262213,1401.55721481815,1414.25914179427,1429.3596732119,1445.29050203474,1479.9704991493,1518.44194602793,1566.85791081882,1600.65652747532,1629.57837877776,1634.69063509285,1641.25820926797,1643.22907043275,1667.91570079247,1680.61533620442,1693.27725577648,1697.4299593403,1710.05154826627,1718.63208128098,1743.40914251291,1767.88176385137,1789.12630676183,1775.36915372812,1748.67952535489,1744.09279731001,1736.66666666667
62018,35,11207,"zip","NY","NY","New York","New York-Newark-Jersey City, NY-NJ-PA","Kings County",1894.7131766389,1865.02176329178,1919.18234561765,1953.81748646307,2012.36189363803,2016.26046088421,2048.60176417327,2058.38931823356,2060.24152189182,2042.50456995503,2027.93946795356,2029.50302748864,2088.84956699203,2124.83965731047,2156.08312232742,2148.87136958678,2148.60918390193,2148.99000653735,2137.06407883468,2128.35036025195,2146.37605358377,2174.62568727791,2182.11810411444,2160.81114675353,2156.04983668866,2191.44433857159,2176.74118248028,2154.32983843789,2131.99330392966,2173.73183837857,2207.6807986648,2213.35925911236,2205.65375632224,2191.5777694042,2186.48403800245,2177.01050059012,2182.77019041626,2202.95284404986,2215.96604346127,2244.60089810438,2242.90097627942,2256.91597894968,2248.97845458695,2257.51475722883,2289.05269074795,2263.92992352787,2279.11689907667,2258.30881778558,2312.24219957492,2302.2037712665,2323.90715200483,2327.95056881689,2359.75342562491,2368.61002924166,2367.50420586513,2357.68178686656,2342.53115868547,2370.2714673495,2381.43275271186,2422.81121414168,2406.7090039452,2418.5437778522,2417.77756546097,2403.3559308734,2390.74657112767,2345.75624771618,2308.32940515055,2252.58700832317,2222.1554584862,2200.9424949087,2213.72616406209,2190.50458045227,2184.74134822743,2139.60264368159,2199.66689295484,2265.27251116321,2355.17333165442,2390.02197745936,2406.41713472384,2446.98983003656,2450.34847495434,2511.71685134988,2511.6732804348,2500.42592731479,2465.25976502127,2502.53256819771,2661.37779878269,2809.8246985295,2928.19861682279,2944.36398833523,2971.34033822551,2973.29642523687,2960.15460711749,2898.37497019578,2844.62813283208
91926,36,77433,"zip","TX","TX","Cypress","Houston-The Woodlands-Sugar Land, TX","Harris County",1403.7761628627,1408.23781091875,1393.31017192285,1393.54585359197,1411.24177498098,1434.06249356621,1443.77137713008,1445.98469793504,1429.31368619624,1424.97461537894,1417.94779427694,1433.16915720558,1446.49973074707,1445.23997597684,1450.09051685186,1443.13594304913,1458.62061692702,1460.50445636826,1466.80836303586,1448.44073143991,1427.49525305592,1412.2684661303,1414.709423282,1437.09187147081,1441.13423299085,1445.41138193734,1442.33418145646,1447.11304115392,1455.34812245171,1462.95210283264,1471.82377370139,1484.52575924192,1498.06337038125,1507.64438788412,1502.89776547765,1518.43196841274,1524.1793238341,1536.6647893926,1518.93368615451,1517.14095888755,1517.30935694601,1516.7528656368,1524.68694910035,1520.40787316869,1519.74565934626,1520.90061547882,1525.45879982503,1530.33475075392,1518.60427899296,1522.26338569456,1539.98255507609,1556.35906126384,1564.19985171771,1562.46103541648,1559.84364695385,1554.06023172483,1545.03052320376,1547.64609100647,1567.70033202397,1574.07353303924,1592.5387092758,1584.361010827,1595.57528425186,1587.96627345802,1599.43130396654,1604.82377778558,1609.08621749777,1614.98460767581,1633.76926155001,1650.45558372095,1661.61425068343,1649.18213738048,1644.37053467132,1653.96586954365,1696.04929853033,1755.08426767348,1809.30885042546,1852.26825832741,1863.34621538719,1868.38172321195,1884.03722975597,1917.63331216885,1949.37722978362,1950.24160959505,1952.7447708234,1949.99338995813,1950.26116498906,1969.57144895496,1993.4505674633,2019.31097985473,1985.50948700329,1972.77177987944,1970.45755660617,1978.78655589359,1992.39142857143
62025,37,11214,"zip","NY","NY","New York","New York-Newark-Jersey City, NY-NJ-PA","Kings County",1405.12920813038,1462.18188797636,1493.57424709256,1523.67511328862,1470.94182352772,1476.99831435521,1465.74349292245,1474.51575184531,1470.7144433353,1485.2820133244,1504.16794309239,1510.49401538388,1536.83278405284,1542.75355671197,1557.2962091027,1552.61745632911,1550.13185292094,1583.66171175209,1580.75761468745,1571.94941197806,1570.6636679591,1555.92006769445,1584.73373001496,1589.87174060392,1628.82187131302,1622.13864015585,1611.9329659958,1603.15549418482,1631.18080775318,1630.41717361118,1634.44489072359,1627.6552651326,1662.73215552833,1688.55104260746,1688.21273120509,1679.72821776776,1675.28563660714,1681.66786362153,1664.41440019723,1675.6238188245,1691.45195073297,1711.0785553725,1703.57093954479,1729.76253992526,1684.1995936269,1658.1030133363,1641.1735087756,1716.00407647414,1742.43862706971,1737.47407008484,1715.85278543812,1726.24471149678,1729.21005998771,1734.62861431833,1737.09127222668,1753.33165951615,1787.29882695514,1786.67767458754,1772.96280513036,1767.26292348239,1775.32005104497,1729.91469384628,1667.77947889198,1665.83409737662,1717.31692539697,1774.71781291189,1781.80898956144,1796.16448436415,1787.59185649002,1777.29784804793,1759.99532711688,1764.96108830157,1728.03605920528,1690.20327975434,1670.38674346564,1702.93100127329,1751.09191833862,1774.38881114685,1793.63423132342,1789.57375795392,1785.24717491937,1852.06490879566,1868.76709244933,1914.53443247785,1854.68946654843,1914.15989640672,1915.43164821274,1926.8129060961,1914.36610916667,1940.96113689911,1960.21819895055,1946.84088698277,1935.92670153441,2007.65066704513,2020.72222222222
70829,38,30044,"zip","GA","GA","Lawrenceville","Atlanta-Sandy Springs-Alpharetta, GA","Gwinnett County",1150.81050249015,1165.67395945972,1166.09123289418,1171.18266428582,1180.29898641251,1188.06053888349,1194.82096356946,1192.95688937208,1196.03534773075,1199.2162768784,1190.31413706111,1193.19657823976,1194.24916667307,1205.41717644288,1214.08067255049,1225.25602408959,1234.3479534515,1243.32142507744,1248.32949769893,1252.00706150115,1252.88663994368,1250.22718756721,1251.19026538832,1248.83424087206,1256.69143954455,1271.77310653747,1292.15349205593,1307.03790740749,1322.36461555692,1322.16388098262,1316.87586704085,1309.29635981263,1296.13352957165,1306.03303885538,1318.98753356905,1339.17603421461,1344.92204557736,1344.39725632499,1360.36539283736,1365.98451270061,1379.44311967629,1383.74396235376,1400.29262340619,1401.18140551529,1403.58383634735,1401.69603197636,1411.52725003738,1413.30980457719,1416.97701310471,1420.49398688244,1437.86046732347,1444.27374467018,1442.9548224964,1444.67533664416,1447.19032936441,1445.78680837427,1444.92681879949,1449.25141835218,1453.43146966965,1440.14226861309,1439.21060504172,1440.48995060929,1455.90431596598,1474.06685598218,1499.2011603832,1514.68752212357,1528.34190131423,1549.74922860393,1554.15903703318,1575.97104765826,1592.46283570815,1641.96054348093,1649.94045902603,1669.37974680971,1679.05755900659,1726.76957744712,1753.33014970759,1802.39027508496,1838.24701079258,1876.90738480376,1890.9477729225,1893.07794325511,1917.54279756892,1934.83259252353,1945.9091379413,1915.62442438388,1935.24947235204,1957.84162956793,2013.71255924161,2019.43589354058,2025.1485391862,2017.68384162825,2008.78819215426,2018.61769089485,2016.06570881226
